Date,Open,High,Low,Close,Adj Close,Volume
2011-02-03,13733.099609,13844.099609,13683.500000,13841.400391,13841.400391,287565500
2011-02-04,13843.500000,13863.099609,13778.099609,13791.900391,13791.900391,212051300
2011-02-07,13854.099609,13872.099609,13791.799805,13811.900391,13811.900391,240762100
2011-02-08,13841.299805,13909.799805,13786.400391,13892.500000,13892.500000,219467600
2011-02-09,13892.299805,13905.400391,13774.799805,13784.299805,13784.299805,218829400
2011-02-10,13741.599609,13848.599609,13692.799805,13840.599609,13840.599609,210192300
2011-02-11,13823.799805,13854.000000,13766.799805,13766.799805,13766.799805,190407800
2011-02-14,13835.099609,13923.400391,13776.599609,13910.799805,13910.799805,198345900
2011-02-15,13944.799805,13971.799805,13910.700195,13929.400391,13929.400391,202771500
2011-02-16,13980.099609,14092.299805,13929.599609,14059.200195,14059.200195,220114700
2011-02-17,14068.700195,14136.200195,14018.599609,14136.200195,14136.200195,221043900
2011-02-18,14153.599609,14156.400391,14094.700195,14123.099609,14123.099609,242268500
2011-02-22,14155.599609,14160.700195,13946.200195,13963.700195,13963.700195,247888000
2011-02-23,13983.299805,14080.900391,13951.200195,13956.200195,13956.200195,256081800
2011-02-24,13994.200195,14034.599609,13810.500000,13867.299805,13867.299805,249330500
2011-02-25,13950.400391,14052.099609,13885.900391,14052.099609,14052.099609,252045600
2011-02-28,14083.000000,14159.900391,14053.099609,14136.500000,14136.500000,287666000
2011-03-01,14167.000000,14213.200195,14092.400391,14122.900391,14122.900391,237699800
2011-03-02,14123.200195,14160.900391,14093.000000,14144.000000,14144.000000,210064900
2011-03-03,14184.000000,14220.200195,14143.900391,14214.700195,14214.700195,248627900
2011-03-04,14260.299805,14280.599609,14214.500000,14252.799805,14252.799805,203106400
2011-03-07,14303.299805,14329.500000,14077.599609,14092.400391,14092.400391,211330300
2011-03-08,14130.599609,14130.599609,13973.599609,14013.000000,14013.000000,222435500
2011-03-09,14014.200195,14031.900391,13840.400391,13884.700195,13884.700195,235819400
2011-03-10,13746.700195,13884.400391,13578.299805,13638.599609,13638.599609,236807700
2011-03-11,13478.000000,13709.400391,13477.400391,13674.299805,13674.299805,190931600
2011-03-14,13545.000000,13673.900391,13511.200195,13619.200195,13619.200195,249150400
2011-03-15,13275.400391,13604.099609,13237.900391,13547.000000,13547.000000,333462600
2011-03-16,13541.099609,13680.900391,13430.799805,13524.799805,13524.799805,302401700
2011-03-17,13682.799805,13755.400391,13524.799805,13746.200195,13746.200195,242798500
2011-03-18,13819.599609,13875.700195,13746.299805,13789.599609,13789.599609,352301200
2011-03-21,13919.000000,14016.700195,13812.299805,14013.700195,14013.700195,184426100
2011-03-22,14008.299805,14035.099609,13967.400391,14000.000000,14000.000000,183082200
2011-03-23,14017.299805,14100.099609,13985.599609,14087.200195,14087.200195,209491800
2011-03-24,14084.400391,14107.000000,14015.299805,14029.400391,14029.400391,206255100
2011-03-25,14014.200195,14130.400391,14014.200195,14039.400391,14039.400391,185202600
2011-03-28,14003.599609,14036.500000,13888.700195,13892.700195,13892.700195,177978500
2011-03-29,13891.000000,13961.000000,13843.400391,13930.400391,13930.400391,181050300
2011-03-30,14007.500000,14096.000000,13934.500000,14083.599609,14083.599609,234486300
2011-03-31,14154.400391,14166.599609,14083.700195,14116.099609,14116.099609,253333700
2011-04-01,14118.200195,14181.500000,14116.799805,14130.200195,14130.200195,240069000
2011-04-04,14212.700195,14248.700195,14145.500000,14218.400391,14218.400391,226202900
2011-04-05,14201.200195,14270.500000,14187.900391,14270.500000,14270.500000,233507400
2011-04-06,14315.400391,14315.400391,14139.500000,14202.700195,14202.700195,234208000
2011-04-07,14181.900391,14215.599609,14096.900391,14107.799805,14107.799805,194127000
2011-04-08,14195.000000,14229.799805,14107.799805,14208.400391,14208.400391,205884100
2011-04-11,14187.799805,14208.000000,13933.099609,13996.900391,13996.900391,177510000
2011-04-12,13902.500000,13996.200195,13720.099609,13801.400391,13801.400391,229062800
2011-04-13,13882.400391,13947.200195,13805.099609,13833.599609,13833.599609,231915900
2011-04-14,13807.500000,13848.200195,13781.799805,13821.799805,13821.799805,184423400
2011-04-15,13824.799805,13889.500000,13798.299805,13799.099609,13799.099609,183776700
2011-04-18,13738.799805,13798.500000,13584.599609,13702.299805,13702.299805,183792800
2011-04-19,13688.299805,13756.299805,13671.700195,13736.799805,13736.799805,174828400
2011-04-20,13866.700195,13921.299805,13738.000000,13897.500000,13897.500000,177964100
2011-04-21,13946.900391,13977.500000,13898.299805,13972.000000,13972.000000,145015000
2011-04-25,13983.299805,13997.900391,13888.299805,13907.299805,13907.299805,191204700
2011-04-26,13896.799805,13926.200195,13871.200195,13909.099609,13909.099609,193028500
2011-04-27,13941.099609,13943.000000,13770.799805,13892.599609,13892.599609,244523500
2011-04-28,13891.599609,13936.700195,13848.299805,13894.400391,13894.400391,175469000
2011-04-29,13872.200195,13945.700195,13861.400391,13944.799805,13944.799805,197821500
2011-05-02,13944.799805,14089.099609,13893.000000,13934.500000,13934.500000,15914000
2011-05-03,13912.200195,13931.700195,13618.799805,13692.400391,13692.400391,24579200
2011-05-04,13676.500000,13694.299805,13499.799805,13611.299805,13611.299805,214496300
2011-05-05,13521.700195,13606.900391,13416.000000,13455.400391,13455.400391,235265100
2011-05-06,13513.200195,13615.500000,13456.599609,13566.599609,13566.599609,208956100
2011-05-09,13628.299805,13678.900391,13561.400391,13677.099609,13677.099609,175743100
2011-05-10,13703.000000,13703.000000,13632.500000,13642.099609,13642.099609,168172500
2011-05-11,13597.200195,13641.700195,13386.900391,13419.700195,13419.700195,221128400
2011-05-12,13340.599609,13440.799805,13264.799805,13389.400391,13389.400391,270588000
2011-05-13,13424.700195,13439.900391,13341.400391,13377.200195,13377.200195,171966400
2011-05-16,13360.599609,13519.200195,13338.000000,13391.400391,13391.400391,184635900
2011-05-17,13368.700195,13472.799805,13349.000000,13441.099609,13441.099609,225325200
2011-05-18,13513.599609,13646.299805,13446.299805,13607.299805,13607.299805,214278500
2011-05-19,13624.200195,13646.799805,13566.900391,13625.099609,13625.099609,205296500
2011-05-20,13591.400391,13682.900391,13537.599609,13652.299805,13652.299805,202873200
2011-05-24,13631.700195,13691.099609,13584.500000,13595.099609,13595.099609,200117900
2011-05-25,13578.200195,13768.200195,13578.200195,13751.500000,13751.500000,173707400
2011-05-26,13692.900391,13775.900391,13671.000000,13775.900391,13775.900391,228212100
2011-05-27,13777.500000,13856.500000,13777.500000,13797.599609,13797.599609,254044700
2011-05-30,13810.599609,13856.200195,13796.200195,13829.700195,13829.700195,867000
2011-05-31,13892.099609,13901.599609,13737.599609,13802.900391,13802.900391,275436400
2011-06-01,13806.099609,13823.400391,13527.900391,13527.900391,13527.900391,222845000
2011-06-02,13555.900391,13622.700195,13457.900391,13519.500000,13519.500000,188476200
2011-06-03,13388.900391,13532.500000,13365.400391,13517.900391,13517.900391,182495500
2011-06-06,13517.500000,13538.099609,13284.599609,13318.700195,13318.700195,157090900
2011-06-07,13320.099609,13392.000000,13272.900391,13282.900391,13282.900391,195369900
2011-06-08,13223.599609,13288.700195,13161.400391,13183.799805,13183.799805,225589000
2011-06-09,13202.500000,13266.700195,13164.799805,13255.700195,13255.700195,206085800
2011-06-10,13179.599609,13242.700195,13008.799805,13084.000000,13084.000000,164134800
2011-06-13,13050.200195,13085.799805,12906.400391,12939.700195,12939.700195,172657900
2011-06-14,13004.299805,13122.400391,12947.700195,13097.799805,13097.799805,223182200
2011-06-15,13012.099609,13082.299805,12938.400391,12972.000000,12972.000000,205168200
2011-06-16,12964.000000,12994.799805,12834.599609,12853.099609,12853.099609,209645000
2011-06-17,12852.500000,12948.799805,12790.000000,12790.000000,12790.000000,346478900
2011-06-20,12789.000000,12872.799805,12763.500000,12857.700195,12857.700195,197585700
2011-06-21,12901.400391,13085.400391,12860.700195,13063.299805,13063.299805,277598500
2011-06-22,13050.000000,13160.900391,13041.700195,13060.599609,13060.599609,226687600
2011-06-23,12928.200195,13060.599609,12838.799805,12979.599609,12979.599609,210385000
2011-06-24,13017.599609,13017.599609,12893.799805,12908.900391,12908.900391,143880900
2011-06-27,12886.000000,12974.799805,12858.400391,12966.500000,12966.500000,162644000
2011-06-28,12996.900391,13112.000000,12966.500000,13105.000000,13105.000000,179191600
2011-06-29,13155.700195,13233.799805,13069.500000,13188.900391,13188.900391,200236800
2011-06-30,13219.500000,13301.700195,13189.599609,13300.900391,13300.900391,190153200
2011-07-04,13315.400391,13414.000000,13297.700195,13386.500000,13386.500000,1049600
2011-07-05,13423.799805,13474.099609,13395.700195,13425.299805,13425.299805,244400100
2011-07-06,13450.900391,13455.000000,13371.299805,13403.099609,13403.099609,225537900
2011-07-07,13459.599609,13474.900391,13396.500000,13406.000000,13406.000000,169604900
2011-07-08,13368.400391,13410.700195,13335.599609,13371.700195,13371.700195,127950400
2011-07-11,13339.500000,13370.200195,13134.700195,13179.799805,13179.799805,155022000
2011-07-12,13101.900391,13272.799805,13101.900391,13234.099609,13234.099609,181692400
2011-07-13,13268.599609,13428.500000,13243.900391,13324.900391,13324.900391,217836800
2011-07-14,13397.700195,13399.900391,13222.000000,13252.900391,13252.900391,173918300
2011-07-15,13308.200195,13337.200195,13252.900391,13299.500000,13299.500000,155726300
2011-07-18,13291.400391,13338.200195,13210.099609,13254.099609,13254.099609,160497100
2011-07-19,13284.099609,13346.400391,13261.099609,13332.900391,13332.900391,212809600
2011-07-20,13348.900391,13374.400391,13312.900391,13340.799805,13340.799805,223655900
2011-07-21,13371.099609,13469.099609,13345.099609,13434.299805,13434.299805,205526100
2011-07-22,13473.700195,13516.200195,13439.000000,13494.599609,13494.599609,171351900
2011-07-25,13451.500000,13486.299805,13413.000000,13436.000000,13436.000000,162651300
2011-07-26,13413.900391,13429.200195,13286.900391,13300.599609,13300.599609,178844600
2011-07-27,13261.299805,13299.099609,13032.700195,13032.700195,13032.700195,192959600
2011-07-28,12997.200195,13107.000000,12931.200195,13047.799805,13047.799805,198575800
2011-07-29,12983.500000,13039.099609,12858.400391,12945.599609,12945.599609,169302400
2011-08-02,13010.599609,13010.599609,12751.299805,12752.299805,12752.299805,204532700
2011-08-03,12742.000000,12816.400391,12567.700195,12816.000000,12816.000000,263165600
2011-08-04,12764.099609,12815.200195,12322.099609,12380.099609,12380.099609,349171800
2011-08-05,12356.700195,12400.099609,11894.700195,12162.200195,12162.200195,347256400
2011-08-08,11747.000000,12159.700195,11617.799805,11671.000000,11671.000000,391284500
2011-08-09,11786.099609,12109.299805,11663.299805,12109.299805,12109.299805,422379100
2011-08-10,12126.200195,12307.900391,11916.799805,12198.900391,12198.900391,327937700
2011-08-11,12183.400391,12543.799805,12063.799805,12539.799805,12539.799805,306676400
2011-08-12,12638.299805,12638.299805,12501.500000,12542.200195,12542.200195,192824800
2011-08-15,12626.900391,12710.099609,12550.900391,12683.599609,12683.599609,185099100
2011-08-16,12623.700195,12668.799805,12487.299805,12530.700195,12530.700195,220346300
2011-08-17,12595.700195,12715.000000,12542.299805,12579.599609,12579.599609,202294600
2011-08-18,12389.000000,12545.099609,12122.400391,12186.700195,12186.700195,237559600
2011-08-19,12053.400391,12261.700195,11988.599609,12007.500000,12007.500000,240205600
2011-08-22,12235.900391,12235.900391,12041.700195,12068.400391,12068.400391,190172400
2011-08-23,12111.700195,12338.400391,12025.900391,12338.299805,12338.299805,267434800
2011-08-24,12311.200195,12410.000000,12225.900391,12343.799805,12343.799805,206580100
2011-08-25,12360.900391,12379.299805,12221.700195,12284.299805,12284.299805,178355500
2011-08-26,12208.000000,12339.799805,12067.000000,12327.500000,12327.500000,170613400
2011-08-29,12433.500000,12523.900391,12340.500000,12504.900391,12504.900391,172833600
2011-08-30,12530.200195,12664.700195,12460.500000,12634.700195,12634.700195,196728900
2011-08-31,12690.200195,12778.400391,12640.400391,12768.700195,12768.700195,286670400
2011-09-01,12770.700195,12798.500000,12689.299805,12700.700195,12700.700195,237899400
2011-09-02,12566.200195,12700.700195,12556.700195,12602.400391,12602.400391,180309700
2011-09-06,12406.099609,12596.500000,12355.900391,12518.500000,12518.500000,221623900
2011-09-07,12570.400391,12720.599609,12514.799805,12720.599609,12720.599609,188969900
2011-09-08,12654.099609,12745.099609,12654.099609,12684.000000,12684.000000,177330400
2011-09-09,12589.099609,12674.599609,12361.099609,12387.500000,12387.500000,201762600
2011-09-12,12214.000000,12387.500000,12041.599609,12148.799805,12148.799805,212100900
2011-09-13,12187.700195,12248.599609,12139.000000,12205.500000,12205.500000,221933600
2011-09-14,12275.299805,12372.900391,12165.299805,12293.400391,12293.400391,211700100
2011-09-15,12369.799805,12428.099609,12293.400391,12424.799805,12424.799805,198098600
2011-09-16,12436.700195,12466.799805,12263.700195,12263.700195,12263.700195,497597700
2011-09-19,12187.099609,12263.799805,12117.799805,12172.000000,12172.000000,158446000
2011-09-20,12203.200195,12356.799805,12168.500000,12209.900391,12209.900391,216520400
2011-09-21,12203.200195,12230.799805,11948.400391,11955.000000,11955.000000,230033800
2011-09-22,11653.099609,11944.200195,11420.400391,11562.500000,11562.500000,389201900
2011-09-23,11373.099609,11557.599609,11355.799805,11462.900391,11462.900391,290858500
2011-09-26,11487.099609,11707.200195,11293.599609,11707.200195,11707.200195,261487400
2011-09-27,11940.299805,12058.000000,11710.799805,11821.099609,11821.099609,277822900
2011-09-28,11868.400391,11868.400391,11569.000000,11585.900391,11585.900391,229594300
2011-09-29,11721.400391,11754.599609,11547.700195,11686.299805,11686.299805,257829700
2011-09-30,11565.799805,11685.099609,11535.200195,11623.799805,11623.799805,257338600
2011-10-03,11516.900391,11623.500000,11221.200195,11251.799805,11251.799805,230269900
2011-10-04,11049.700195,11242.099609,10848.200195,11177.900391,11177.900391,299568500
2011-10-05,11215.799805,11509.200195,11135.500000,11457.200195,11457.200195,271715000
2011-10-06,11530.599609,11782.700195,11458.799805,11780.099609,11780.099609,260299300
2011-10-07,11816.500000,11819.599609,11574.099609,11588.400391,11588.400391,198453900
2011-10-11,11846.400391,11890.200195,11596.900391,11875.599609,11875.599609,316413000
2011-10-12,11956.700195,12094.700195,11887.200195,12030.000000,12030.000000,263435500
2011-10-13,11990.500000,12029.900391,11830.000000,11911.900391,11911.900391,206240500
2011-10-14,12031.599609,12081.700195,11926.599609,12081.700195,12081.700195,222924800
2011-10-17,12067.700195,12084.099609,11891.400391,11923.000000,11923.000000,158833700
2011-10-18,11867.500000,12066.200195,11755.900391,12053.099609,12053.099609,204172600
2011-10-19,12015.200195,12051.000000,11832.200195,11849.500000,11849.500000,202470600
2011-10-20,11794.299805,11898.400391,11697.500000,11830.299805,11830.299805,196843100
2011-10-21,11982.700195,11993.900391,11876.900391,11949.500000,11949.500000,185069400
2011-10-24,12005.700195,12162.299805,11957.000000,12162.299805,12162.299805,231505100
2011-10-25,12173.799805,12230.799805,12030.099609,12109.799805,12109.799805,286073200
2011-10-26,12172.400391,12208.099609,12052.500000,12186.099609,12186.099609,236790400
2011-10-27,12425.299805,12526.299805,12186.099609,12465.400391,12465.400391,330546200
2011-10-28,12427.200195,12541.799805,12415.500000,12519.500000,12519.500000,239914300
2011-10-31,12416.900391,12510.799805,12252.099609,12252.099609,12252.099609,290368400
2011-11-01,11963.200195,12244.500000,11913.700195,12115.099609,12115.099609,295017900
2011-11-02,12210.700195,12325.799805,12138.799805,12241.799805,12241.799805,210858000
2011-11-03,12347.400391,12471.400391,12237.299805,12468.400391,12468.400391,258625000
2011-11-04,12432.599609,12470.000000,12308.200195,12408.299805,12408.299805,190776200
2011-11-07,12416.200195,12485.200195,12402.700195,12462.000000,12462.000000,205585800
2011-11-08,12507.000000,12542.599609,12431.500000,12488.900391,12488.900391,199379800
2011-11-09,12314.599609,12437.200195,12156.099609,12156.200195,12156.200195,222082000
2011-11-10,12218.799805,12260.299805,12025.599609,12108.900391,12108.900391,192236900
2011-11-11,12198.900391,12321.500000,12116.400391,12276.900391,12276.900391,165644400
2011-11-14,12276.900391,12342.000000,12157.700195,12224.200195,12224.200195,136413000
2011-11-15,12190.000000,12258.000000,12147.900391,12229.299805,12229.299805,182342500
2011-11-16,12189.299805,12295.299805,12163.400391,12174.400391,12174.400391,264218700
2011-11-17,12152.900391,12162.700195,11878.700195,11915.400391,11915.400391,222262000
2011-11-18,11982.400391,11994.400391,11876.500000,11892.400391,11892.400391,208877000
2011-11-21,11751.299805,11892.400391,11636.099609,11784.700195,11784.700195,196256000
2011-11-22,11801.700195,11842.400391,11730.599609,11795.200195,11795.200195,199922200
2011-11-23,11689.599609,11780.900391,11540.200195,11571.700195,11571.700195,189951000
2011-11-24,11596.000000,11604.599609,11470.299805,11485.299805,11485.299805,489000
2011-11-25,11465.400391,11536.799805,11420.799805,11462.099609,11462.099609,114691200
2011-11-28,11672.000000,11741.299805,11462.099609,11640.200195,11640.200195,186585700
2011-11-29,11654.400391,11766.500000,11638.500000,11732.500000,11732.500000,222462900
2011-11-30,11966.400391,12204.200195,11798.599609,12204.099609,12204.099609,282704100
2011-12-01,12174.099609,12215.200195,12088.200195,12113.299805,12113.299805,201004800
2011-12-02,12225.400391,12229.900391,12061.700195,12075.099609,12075.099609,195798200
2011-12-05,12152.099609,12268.900391,12076.200195,12119.299805,12119.299805,188982300
2011-12-06,12092.799805,12162.299805,12010.500000,12081.299805,12081.299805,294246300
2011-12-07,12071.900391,12167.099609,11997.299805,12148.700195,12148.700195,234979200
2011-12-08,12067.599609,12117.799805,11917.000000,11951.799805,11951.799805,236446000
2011-12-09,11964.599609,12068.299805,11958.000000,12034.799805,12034.799805,168917400
2011-12-12,11905.900391,12034.400391,11805.799805,11907.900391,11907.900391,223748700
2011-12-13,11913.599609,11987.500000,11688.200195,11759.900391,11759.900391,225191400
2011-12-14,11671.200195,11750.700195,11496.700195,11543.099609,11543.099609,258366000
2011-12-15,11610.000000,11630.599609,11468.700195,11504.400391,11504.400391,212926600
2011-12-16,11520.700195,11667.299805,11508.200195,11635.400391,11635.400391,465639700
2011-12-19,11659.799805,11666.900391,11507.599609,11539.700195,11539.700195,200565700
2011-12-20,11627.000000,11753.500000,11573.400391,11716.900391,11716.900391,278005600
2011-12-21,11718.099609,11768.799805,11670.200195,11753.500000,11753.500000,227279800
2011-12-22,11766.200195,11880.000000,11743.900391,11876.500000,11876.500000,172966700
2011-12-23,11900.599609,11949.099609,11884.200195,11926.700195,11926.700195,122283600
2011-12-28,11893.400391,11917.000000,11709.799805,11728.400391,11728.400391,98273900
2011-12-29,11703.200195,11842.099609,11703.200195,11841.700195,11841.700195,95627700
2011-12-30,11837.500000,11959.799805,11837.500000,11955.099609,11955.099609,94681700
2012-01-03,12097.200195,12216.799805,11955.900391,12208.400391,12208.400391,162333300
2012-01-04,12189.700195,12234.299805,12154.000000,12226.500000,12226.500000,175575300
2012-01-05,12196.200195,12253.099609,12137.099609,12237.400391,12237.400391,161562800
2012-01-06,12241.799805,12246.000000,12148.299805,12188.599609,12188.599609,144785000
2012-01-09,12195.000000,12210.599609,12150.700195,12196.700195,12196.700195,149905200
2012-01-10,12320.700195,12346.799805,12198.400391,12270.700195,12270.700195,188406200
2012-01-11,12268.400391,12284.700195,12228.700195,12260.900391,12260.900391,178804200
2012-01-12,12279.000000,12307.500000,12227.599609,12274.299805,12274.299805,231832500
2012-01-13,12216.700195,12268.099609,12117.000000,12231.099609,12231.099609,179576800
2012-01-16,12232.599609,12272.500000,12226.599609,12258.599609,12258.599609,948000
2012-01-17,12302.500000,12317.000000,12198.900391,12232.799805,12232.799805,276862200
2012-01-18,12209.700195,12346.700195,12209.700195,12327.500000,12327.500000,255761900
2012-01-19,12378.799805,12417.700195,12335.400391,12380.700195,12380.700195,261849100
2012-01-20,12361.500000,12397.099609,12354.000000,12397.099609,12397.099609,191752300
2012-01-23,12433.000000,12530.299805,12408.000000,12521.700195,12521.700195,207744000
2012-01-24,12454.500000,12509.599609,12355.200195,12395.200195,12395.200195,242250500
2012-01-25,12375.000000,12539.599609,12326.799805,12539.200195,12539.200195,294333800
2012-01-26,12591.099609,12616.000000,12424.700195,12464.299805,12464.299805,240864600
2012-01-27,12430.299805,12529.000000,12430.299805,12466.500000,12466.500000,187536000
2012-01-30,12371.700195,12454.299805,12338.299805,12436.400391,12436.400391,187569700
2012-01-31,12518.500000,12532.700195,12366.700195,12452.200195,12452.200195,209443200
2012-02-01,12510.700195,12542.299805,12463.799805,12517.700195,12517.700195,213032700
2012-02-02,12515.200195,12574.599609,12497.900391,12553.500000,12553.500000,200591200
2012-02-03,12580.700195,12624.000000,12553.500000,12577.299805,12577.299805,213276200
2012-02-06,12547.200195,12592.099609,12521.599609,12559.900391,12559.900391,147979100
2012-02-07,12568.900391,12568.900391,12424.799805,12512.400391,12512.400391,203803000
2012-02-08,12543.799805,12575.200195,12469.500000,12521.000000,12521.000000,181283400
2012-02-09,12521.099609,12547.400391,12461.900391,12497.900391,12497.900391,200222300
2012-02-10,12403.000000,12458.400391,12328.900391,12389.400391,12389.400391,192173600
2012-02-13,12428.400391,12458.099609,12382.400391,12398.700195,12398.700195,193319800
2012-02-14,12381.000000,12399.599609,12291.799805,12354.500000,12354.500000,182814900
2012-02-15,12390.099609,12400.000000,12328.500000,12362.000000,12362.000000,172736600
2012-02-16,12333.099609,12486.799805,12326.799805,12485.599609,12485.599609,231209000
2012-02-17,12516.799805,12516.799805,12428.900391,12458.299805,12458.299805,187916900
2012-02-21,12538.599609,12656.299805,12469.000000,12623.400391,12623.400391,240739700
2012-02-22,12639.200195,12719.299805,12618.599609,12701.299805,12701.299805,253713900
2012-02-23,12695.900391,12734.299805,12657.700195,12731.299805,12731.299805,218670000
2012-02-24,12742.000000,12763.799805,12710.599609,12725.799805,12725.799805,199606100
2012-02-27,12703.299805,12723.200195,12624.099609,12700.400391,12700.400391,150056800
2012-02-28,12695.200195,12753.000000,12678.599609,12740.500000,12740.500000,209891100
2012-02-29,12757.099609,12788.599609,12602.500000,12644.000000,12644.000000,324589000
2012-03-01,12643.000000,12731.500000,12643.000000,12723.500000,12723.500000,216689600
2012-03-02,12713.900391,12722.500000,12621.900391,12643.799805,12643.799805,167509000
2012-03-05,12630.400391,12644.900391,12507.299805,12524.000000,12524.000000,187668100
2012-03-06,12406.599609,12486.799805,12249.900391,12298.599609,12298.599609,281226900
2012-03-07,12311.200195,12367.099609,12237.700195,12350.200195,12350.200195,212815300
2012-03-08,12430.599609,12485.299805,12359.200195,12461.900391,12461.900391,192373900
2012-03-09,12476.099609,12528.299805,12457.500000,12503.599609,12503.599609,209223800
2012-03-12,12493.000000,12518.599609,12408.299805,12428.000000,12428.000000,192770600
2012-03-13,12424.000000,12538.500000,12424.000000,12537.700195,12537.700195,205102300
